 ,with,IN,
 ,a,DT,
 ,number,NN,
 ,of,IN,
 ,players,NNS,
 ,needing,VBG,
 ,to,TO,
 ,change,VB,
 ,their,PRP$,
 ,cleats,NNS,
 ,during,IN,
 ,the,DT,
 ,game,NN,
 ,and,CC,
 ,player,NN,
 ,slipping,VBG,
 ,during,IN,
 ,plays,NNS,
 ,all,RB,
 ,throughout,IN,
 ,the,DT,
 ,game,NN,
 ,.,.,
Sentence: 23,As,IN,
 ,the,DT,
 ,designated,VBN,
 ,home,NN,
 ,team,NN,
 ,in,IN,
 ,the,DT,
 ,annual,JJ,
 ,rotation,NN,
 ,between,IN,
 ,AFC,NNP,
 ,and,CC,
 ,NFC,NNP,
 ,teams,NNS,
 ,",",",",
 ,the,DT,
 ,Broncos,NNPS,
 ,elected,VBD,
 ,to,TO,
 ,wear,VB,
 ,their,PRP$,
 ,road,NN,
 ,white,JJ,
 ,jerseys,NNS,
 ,with,IN,
 ,matching,VBG,
 ,white,JJ,
 ,pants,NNS,
 ,.,.,
 ,Elway,NNP,
 ,stated,VBD,
 ,",",",",
 ,"""",``,
 ,We,PRP,
 ,'ve,VB,
 ,had,VBD,
 ,Super,NNP,
 ,Bowl,NNP,
 ,success,NN,
 ,in,IN,
 ,our,PRP$,
 ,white,JJ,
 ,uniforms,NNS,
 ,.,.,
 ,"""",'',
 ,The,DT,
 ,Broncos,NNPS,
 ,last,RB,
 ,wore,VBD,
 ,matching,VBG,
 ,white,JJ,
 ,jerseys,NNS,
 ,and,CC,
 ,pants,NNS,
 ,in,IN,
 ,the,DT,
 ,Super,NNP,
 ,Bowl,NNP,
 ,in,IN,
 ,Super,NNP,
 ,Bowl,NNP,
 ,XXXIII,NNP,
 ,",",",",
 ,Elway,NNP,
 ,'s,POS,
 ,last,JJ,
 ,game,NN,
 ,as,IN,
 ,Denver,NNP,
 ,QB,NNP,
 ,",",",",
 ,when,WRB,
 ,they,PRP,
 ,defeated,VBD,
 ,the,DT,
 ,Atlanta,NNP,
 ,Falcons,NNPS,
 ,34–19,NN,
 ,.,.,
 ,In,IN,
 ,their,PRP$,
 ,only,JJ,
 ,other,JJ,
 ,Super,NNP,
 ,Bowl,NNP,
 ,win,NN,
 ,in,IN,
 ,Super,NNP,
 ,Bowl,NNP,
 ,XXXII,NNP,
 ,",",",",
 ,Denver,NNP,
 ,wore,VBD,
 ,blue,JJ,
 ,jerseys,NNS,
 ,",",",",
 ,which,WDT,
 ,was,VBD,
 ,their,PRP$,
 ,primary,JJ,
 ,color,NN,
 ,at,IN,
 ,the,DT,
 ,time,NN,
 ,.,.,
 ,They,PRP,
 ,also,RB,
 ,lost,VBD,
 ,Super,NNP,
 ,Bowl,NNP,
 ,XXI,NNP,
 ,when,WRB,
 ,they,PRP,
 ,wore,VBD,
 ,white,JJ,
 ,jerseys,NNS,
 ,",",",",
 ,but,CC,
 ,they,PRP,
 ,are,VBP,
 ,0,CD,
 ,-,SYM,
 ,4,CD,
 ,in,IN,
 ,Super,NNP,
 ,Bowls,NNP,
 ,when,WRB,
 ,wearing,VBG,
 ,orange,JJ,
 ,jerseys,NNS,
 ,",",",",
 ,losing,VBG,
 ,in,IN,
 ,Super,NNP,
 ,Bowl,NNP,
 ,XII,NNP,
 ,",",",",
 ,XXII,NNP,
 ,",",",",
 ,XXIV,NNP,
 ,",",",",
 ,and,CC,
 ,XLVIII,NNP,
 ,.,.,
 ,The,DT,
 ,only,JJ,
 ,other,JJ,
 ,AFC,NNP,
 ,champion,NN,
 ,team,NN,
 ,to,TO,
 ,have,VB,
 ,worn,VBN,
 ,white,JJ,
 ,as,IN,
 ,the,DT,
 ,designated,VBN,
 ,home,NN,
 ,team,NN,
 ,in,IN,
 ,the,DT,
 ,Super,NNP,
 ,Bowl,NNP,
 ,was,VBD,
 ,the,DT,
 ,Pittsburgh,NNP,
 ,Steelers,NNPS,
 ,;,:,
 ,they,PRP,
 ,defeated,VBD,
 ,the,DT,
 ,Seattle,NNP,
 ,Seahawks,NNP,
 ,21–10,CD,
 ,in,IN,
 ,Super,NNP,
 ,Bowl,NNP,
 ,XL,NNP,
 ,10,CD,
 ,seasons,NNS,
 ,prior,RB,
 ,.,.,
 ,The,DT,
 ,Broncos,NNPS,
 ,',POS,
 ,decision,NN,
 ,to,TO,
 ,wear,VB,
 ,white,JJ,
 ,meant,VBD,
 ,the,DT,
 ,Panthers,NNPS,
 ,would,MD,
 ,wear,VB,
 ,their,PRP$,
 ,standard,JJ,
 ,home,NN,
 ,uniform,NN,
 ,:,:,
 ,black,JJ,
 ,jerseys,NNS,
 ,with,IN,
 ,silver,JJ,
 ,pants,NNS,
 ,.,.,
Sentence: 24,The,DT,
 ,Panthers,NNPS,
 ,used,VBD,
 ,the,DT,
 ,San,NNP,
 ,Jose,NNP,
 ,State,NNP,
 ,practice,NN,
 ,facility,NN,
 ,and,CC,
 ,stayed,VBD,
 ,at,IN,
 ,the,DT,
 ,San,NNP,
 ,Jose,NNP,
 ,Marriott,NNP,
 ,.,.,
 ,The,DT,
 ,Broncos,NNPS,
 ,practiced,VBD,
 ,at,IN,
 ,Stanford,NNP,
 ,University,NNP,
 ,and,CC,
 ,stayed,VBD,
 ,at,IN,
 ,the,DT,
 ,Santa,NNP,
 ,Clara,NNP,
 ,Marriott,NNP,
 ,.,.,
Sentence: 25,On,IN,
 ,June,NNP,
 ,4,CD,
 ,",",",",
 ,2014,CD,
 ,",",",",
 ,the,DT,
 ,NFL,NNP,
 ,announced,VBD,
 ,that,IN,
 ,the,DT,
 ,practice,NN,
 ,of,IN,
 ,branding,VBG,
 ,Super,NNP,
 ,Bowl,NNP,
 ,games,NNS,
 ,with,IN,
 ,Roman,JJ,
 ,numerals,NNS,
 ,",",",",
 ,a,DT,
 ,practice,NN,
 ,established,VBN,
 ,at,IN,
 ,Super,NNP,
 ,Bowl,NNP,
 ,V,NNP,
 ,",",",",
 ,would,MD,
 ,be,VB,
 ,temporarily,RB,
 ,suspended,VBN,
 ,",",",",
 ,and,CC,
 ,that,IN,
 ,the,DT,
 ,game,NN,
 ,would,MD,
 ,be,VB,
 ,named,VBN,
 ,using,VBG,
 ,Arabic,JJ,
 ,numerals,NNS,
 ,as,IN,
 ,Super,NNP,
 ,Bowl,NNP,
 ,50,CD,
 ,as,IN,
 ,opposed,VBN,
 ,to,IN,
 ,Super,NNP,
 ,Bowl,NNP,
 ,L.,NNP,
 ,The,DT,
 ,use,NN,
 ,of,IN,
 ,Roman,JJ,
 ,numerals,NNS,
 ,will,MD,
 ,be,VB,
 ,reinstated,VBN,
 ,for,IN,
 ,Super,NNP,
 ,Bowl,NNP,
 ,LI,NNP,
 ,.,.,
 ,Jaime,NNP,
 ,Weston,NNP,
 ,",",",",
 ,the,DT,
 ,league,NN,
 ,'s,POS,
 ,vice,NN,
 ,president,NN,
 ,of,IN,
 ,brand,NN,
 ,and,CC,
 ,creative,JJ,
 ,",",",",
 ,explained,VBD,
 ,that,IN,
 ,a,DT,
 ,primary,JJ,
 ,reason,NN,
 ,for,IN,
 ,the,DT,
 ,change,NN,
 ,was,VBD,
 ,the,DT,
 ,difficulty,NN,
 ,of,IN,
 ,designing,VBG,
 ,an,DT,
 ,aesthetically,RB,
 ,pleasing,JJ,
 ,logo,NN,
 ,with,IN,
 ,the,DT,
 ,letter,NN,
 ,"""",``,
 ,L,NNP,
 ,"""",'',
 ,using,VBG,
 ,the,DT,
 ,standardized,JJ,
 ,logo,NN,
 ,template,NN,
 ,introduced,VBN,
 ,at,IN,
 ,Super,NNP,
 ,Bowl,NNP,
 ,XLV,NNP,
 ,.,.,
 ,The,DT,
 ,logo,NN,
 ,also,RB,
 ,deviates,VBZ,
 ,from,IN,
 ,the,DT,
 ,template,NN,
 ,by,IN,
 ,featuring,VBG,
 ,large,JJ,
 ,numerals,NNS,
 ,",",",",
 ,colored,VBN,
 ,in,IN,
 ,gold,NN,
 ,",",",",
 ,behind,IN,
 ,the,DT,
 ,Vince,NNP,
 ,Lombardi,NNP,
 ,Trophy,NNP,
 ,",",",",
 ,instead,RB,
 ,of,IN,
 ,underneath,RB,
 ,and,CC,
 ,in,IN,
 ,silver,NN,
 ,as,IN,
 ,in,IN,
 ,the,DT,
 ,standard,JJ,
 ,logo,NN,
 ,.,.,
Sentence: 26,Various,JJ,
 ,gold,NN,
 ,-,HYPH,
 ,themed,JJ,
 ,promotions,NNS,
 ,and,CC,
 ,initiatives,NNS,
 ,were,VBD,
 ,held,VBN,
 ,throughout,IN,
 ,the,DT,
 ,2015,CD,
 ,NFL,NNP,
 ,season,NN,
 ,to,TO,
 ,tie,VB,
 ,into,IN,
 ,the,DT,
 ,"""",``,
 ,Golden,NNP,
 ,Super,NNP,
 ,Bowl,NNP,
 ,"""",'',
 ,;,:,
 ,gold,NN,
 ,-,HYPH,
 ,tinted,VBN,
 ,logos,NNS,
 ,were,VBD,
 ,implemented,VBN,
 ,across,IN,
 ,the,DT,
 ,NFL,NNP,
 ,'s,POS,
 ,properties,NNS,
 ,and,CC,
 ,painted,VBN,
 ,on,IN,
 ,fields,NNS,
 ,",",",",
 ,the,DT,
 ,numbering,NN,
 ,of,IN,
 ,the,DT,
 ,50-yard,CD,
 ,line,NN,
 ,on,IN,
 ,fields,NNS,
 ,was,VBD,
 ,colored,VBN,
 ,gold,NN,
 ,",",",",
 ,and,CC,
 ,beginning,VBG,
 ,on,IN,
 ,week,NN,
 ,7,CD,
 ,",",",",
 ,all,DT,
 ,sideline,NN,
 ,jackets,NNS,
 ,and,CC,
 ,hats,NNS,
 ,featured,VBD,
 ,gold,NN,
 ,-,HYPH,
 ,trimmed,VBN,
 ,logos,NNS,
 ,.,.,
 ,Gold,NN,
 ,footballs,NNS,
 ,were,VBD,
 ,given,VBN,
 ,to,IN,
 ,each,DT,
 ,high,JJ,
 ,school,NN,
 ,that,WDT,
 ,has,VBZ,
 ,had,VBN,
 ,a,DT,
 ,player,NN,
 ,or,CC,
 ,coach,NN,
 ,appear,VB,
 ,in,IN,
 ,the,DT,
 ,Super,NNP,
 ,Bowl,NNP,
 ,",",",",
 ,and,CC,
 ,"""",``,
 ,homecoming,VBG,
 ,"""",'',
 ,events,NNS,
 ,were,VBD,
 ,also,RB,
 ,held,VBN,
 ,by,IN,
 ,Super,NNP,
 ,Bowl,NNP,
 ,-,HYPH,
 ,winning,VBG,
 ,teams,NNS,
 ,at,IN,
 ,games,NNS,
 ,.,.,
Sentence: 27,The,DT,
 ,annual,JJ,
 ,NFL,NNP,
 ,Experience,NNP,
 ,was,VBD,
 ,held,VBN,
 ,at,IN,
 ,the,DT,
 ,Moscone,NNP,
 ,Center,NNP,
 ,in,IN,
 ,San,NNP,
 ,Francisco,NNP,
 ,.,.,
 ,In,IN,
 ,addition,NN,
 ,",",",",
 ,"""",``,
 ,Super,NNP,
 ,Bowl,NNP,
 ,City,NNP,
 ,"""",'',
 ,opened,VBN,
 ,on,IN,
 ,January,NNP,
 ,30,CD,
 ,at,IN,
 ,Justin,NNP,
 ,Herman,NNP,
 ,Plaza,NNP,
 ,on,IN,
 ,The,DT,
 ,Embarcadero,NNP,
 ,",",",",
 ,featuring,VBG,
 ,games,NNS,
 ,and,CC,
 ,activities,NNS,
 ,that,WDT,
 ,will,MD,
 ,highlight,VB,
 ,the,DT,
 ,Bay,NNP,
 ,Area,NNP,
 ,'s,POS,
 ,technology,NN,
 ,",",",",
 ,culinary,JJ,
 ,creations,NNS,
 ,",",",",
 ,and,CC,
 ,cultural,JJ,
 ,diversity,NN,
 ,.,.,
 ,More,JJR,
 ,than,IN,
 ,1,CD,
 ,million,CD,
 ,people,NNS,
 ,are,VBP,
 ,expected,VBN,
 ,to,TO,
 ,attend,VB,
 ,the,DT,
 ,festivities,NNS,
 ,in,IN,
 ,San,NNP,
 ,Francisco,NNP,
 ,during,IN,
 ,Super,NNP,
 ,Bowl,NNP,
 ,Week,NNP,
 ,.,.,
 ,San,NNP,
 ,Francisco,NNP,
 ,mayor,NN,
 ,Ed,NNP,
 ,Lee,NNP,
 ,said,VBD,
 ,of,IN,
 ,the,DT,
 ,highly,RB,
 ,visible,JJ,
 ,homeless,JJ,
 ,presence,NN,
 ,in,IN,
 ,this,DT,
 ,area,NN,
 ,"""",``,
 ,they,PRP,
 ,are,VBP,
 ,going,VBG,
 ,to,TO,
 ,have,VB,
 ,to,TO,
 ,leave,VB,
 ,"""",'',
 ,.,.,
 ,San,NNP,
 ,Francisco,NNP,
 ,city,NN,
 ,supervisor,NN,
 ,Jane,NNP,
 ,Kim,NNP,
 ,unsuccessfully,RB,
 ,lobbied,VBD,
 ,for,IN,
 ,the,DT,
 ,NFL,NNP,
 ,to,TO,
 ,reimburse,VB,
 ,San,NNP,
 ,Francisco,NNP,
 ,for,IN,
 ,city,NN,
 ,services,NNS,
 ,in,IN,
 ,the,DT,
 ,amount,NN,
 ,of,IN,
 ,$,$,
 ,5,CD,
 ,million,CD,
 ,.,.,
Sentence: 28,In,IN,
 ,addition,NN,
 ,",",",",
 ,there,EX,
 ,are,VBP,
 ,$,$,
 ,2,CD,
 ,million,CD,
 ,worth,NN,
 ,of,IN,
 ,other,JJ,
 ,ancillary,JJ,
 ,events,NNS,
 ,",",",",
 ,including,VBG,
 ,a,DT,
 ,week,NN,
 ,-,HYPH,
 ,long,JJ,
 ,event,NN,
 ,at,IN,
 ,the,DT,
 ,Santa,NNP,
 ,Clara,NNP,
 ,Convention,NNP,
 ,Center,NNP,
 ,",",",",
 ,a,DT,
 ,beer,NN,
 ,",",",",
 ,wine,NN,
 ,and,CC,
 ,food,NN,
 ,festival,NN,
 ,at,IN,
 ,Bellomy,NNP,
 ,Field,NNP,
 ,at,IN,
 ,Santa,NNP,
 ,Clara,NNP,
 ,University,NNP,
 ,",",",",
 ,and,CC,
 ,a,DT,
 ,pep,NN,
 ,rally,NN,
 ,.,.,
 ,A,DT,
 ,professional,JJ,
 ,fundraiser,NN,
 ,will,MD,
 ,aid,VB,
 ,in,IN,
 ,finding,VBG,
 ,business,NN,
 ,sponsors,NNS,
 ,and,CC,
 ,individual,JJ,
 ,donors,NNS,
 ,",",",",
 ,but,CC,
 ,still,RB,
 ,may,MD,
 ,need,VB,
 ,the,DT,
 ,city,NN,
 ,council,NNP,
 ,to,TO,
 ,help,VB,
 ,fund,VB,
 ,the,DT,
 ,event,NN,
 ,.,.,
 ,Additional,JJ,
 ,funding,NN,
 ,will,MD,
 ,be,VB,
 ,provided,VBN,
 ,by,IN,
 ,the,DT,
 ,city,NNP,
 ,council,NNP,
 ,",",",",
 ,which,WDT,
 ,has,VBZ,
 ,announced,VBN,
 ,plans,NNS,
 ,to,TO,
 ,set,VB,
 ,aside,RB,
 ,seed,NN,
 ,funding,NN,
 ,for,IN,
 ,the,DT,
 ,event,NN,
 ,.,.,
Sentence: 29,The,DT,
 ,game,NN,
 ,'s,POS,
 ,media,NNS,
 ,day,NN,
 ,",",",",
 ,which,WDT,
 ,was,VBD,
 ,typically,RB,
 ,held,VBN,
 ,on,IN,
 ,the,DT,
 ,Tuesday,NNP,
 ,afternoon,NN,
 ,prior,RB,
 ,to,IN,
 ,the,DT,
 ,game,NN,
 ,",",",",
 ,was,VBD,
 ,moved,VBN,
 ,to,IN,
 ,the,DT,
 ,Monday,NNP,
 ,evening,NN,
 ,and,CC,
 ,re,NNS,
 ,-,VBN,
 ,branded,VBN,
 ,as,IN,
 ,Super,NNP,
 ,Bowl,NNP,
 ,Opening,NNP,
 ,Night,NNP,
 ,.,.,
 ,The,DT,
 ,event,NN,
 ,was,VBD,
 ,held,VBN,
 ,on,IN,
 ,February,NNP,
 ,1,CD,
 ,",",",",
 ,2016,CD,
 ,at,IN,
 ,SAP,NNP,
 ,Center,NNP,
 ,in,IN,
 ,San,NNP,
 ,Jose,NNP,
 ,.,.,
 ,Alongside,IN,
 ,the,DT,
 ,traditional,JJ,
 ,media,NNS,
 ,availabilities,NNS,
 ,",",",",
 ,the,DT,
 ,event,NN,
 ,featured,VBD,
 ,an,DT,
 ,opening,NN,
 ,ceremony,NN,
 ,with,IN,
 ,player,NN,
 ,introductions,NNS,
 ,on,IN,
 ,a,DT,
 ,replica,NN,
 ,of,IN,
 ,the,DT,
 ,Golden,NNP,
 ,Gate,NNP,
 ,Bridge,NNP,
 ,.,.,
Sentence: 30,For,IN,
 ,the,DT,
 ,first,JJ,
 ,time,NN,
 ,",",",",
 ,the,DT,
 ,Super,NNP,
 ,Bowl,NNP,
 ,50,CD,
 ,Host,NNP,
 ,Committee,NNP,
 ,and,CC,
 ,the,DT,
 ,NFL,NNP,
 ,have,VBP,
 ,openly,RB,
 ,sought,VBN,
 ,disabled,JJ,
 ,veteran,NN,
 ,and,CC,
 ,lesbian,JJ,
 ,",",",",
 ,gay,JJ,
 ,",",",",
 ,bisexual,JJ,
 ,and,CC,
 ,transgender,NN,
 ,-,HYPH,
 ,owned,VBN,
 ,businesses,NNS,
 ,in,IN,
 ,Business,NNP,
 ,Connect,NNP,
 ,",",",",
 ,the,DT,
 ,Super,NNP,
 ,Bowl,NNP,
 ,program,NN,
 ,that,WDT,
 ,provides,VBZ,
 ,local,JJ,
 ,companies,NNS,
 ,with,IN,
 ,contracting,VBG,
 ,opportunities,NNS,
 ,in,IN,
 ,and,CC,
 ,around,IN,
 ,the,DT,
 ,Super,NNP,
 ,Bowl,NNP,
 ,.,.,
 ,The,DT,
 ,host,NN,
 ,committee,NN,
 ,has,VBZ,
 ,already,RB,
 ,raised,VBN,
 ,over,IN,
 ,$,$,
 ,40,CD,
 ,million,CD,
 ,through,IN,
 ,sponsors,NNS,
 ,including,VBG,
 ,Apple,NNP,
 ,",",",",
 ,Google,NNP,
 ,",",",",
 ,Yahoo,NNP,
 ,!,.,
 ,",",",",
 ,Intel,NNP,
 ,",",",",
 ,Gap,NNP,
 ,",",",",
 ,Chevron,NNP,
 ,",",",",
 ,and,CC,
 ,Dignity,NNP,
 ,Health,NNP,
 ,.,.,
Sentence: 31,The,DT,
 ,Super,NNP,
 ,Bowl,NNP,
 ,50,CD,
 ,Host,NNP,
 ,Committee,NNP,
 ,has,VBZ,
 ,vowed,VBN,
 ,to,TO,
 ,be,VB,
 ,"""",``,
 ,the,DT,
 ,most,RBS,
 ,giving,VBG,
 ,Super,NNP,
 ,Bowl,NNP,
 ,ever,RB,
 ,"""",'',
 ,",",",",
 ,and,CC,
 ,will,MD,
 ,dedicate,VB,
 ,25,CD,
 ,percent,NN,
 ,of,IN,
 ,all,DT,
 ,money,NN,
 ,it,PRP,
 ,raises,VBZ,
 ,for,IN,
 ,philanthropic,JJ,
 ,causes,NNS,
 ,in,IN,
 ,the,DT,
 ,Bay,NNP,
 ,Area,NNP,
 ,.,.,
 ,The,DT,
 ,committee,NN,
 ,created,VBD,
 ,the,DT,
 ,50,CD,
 ,fund,NN,
 ,as,IN,
 ,its,PRP$,
 ,philanthropic,JJ,
 ,initiative,NN,
 ,and,CC,
 ,focuses,VBZ,
 ,on,IN,
 ,providing,VBG,
 ,grants,NNS,
 ,to,TO,
 ,aid,VB,
 ,with,IN,
 ,youth,NN,
 ,development,NN,
 ,",",",",
 ,community,NN,
 ,investment,NN,
 ,and,CC,
 ,sustainable,JJ,
 ,environments,NNS,
 ,.,.,
Sentence: 32,In,IN,
 ,addition,NN,
 ,to,IN,
 ,the,DT,
 ,Vince,NNP,
 ,Lombardi,NNP,
 ,Trophy,NNP,
 ,that,WDT,
 ,all,DT,
 ,Super,NNP,
 ,Bowl,NNP,
 ,champions,NNS,
 ,receive,VBP,
 ,",",",",
 ,the,DT,
 ,winner,NN,
 ,of,IN,
 ,Super,NNP,
 ,Bowl,NNP,
 ,50,CD,
 ,will,MD,
 ,also,RB,
 ,receive,VB,
 ,a,DT,
 ,large,JJ,
 ,",",",",
 ,18-karat,CD,
 ,gold,NN,
 ,-,HYPH,
 ,plated,VBN,
 ,"""",``,
 ,50,CD,
 ,"""",'',
 ,.,.,
 ,Each,DT,
 ,digit,NN,
 ,will,MD,
 ,weigh,VB,
 ,33,CD,
 ,lb,RB,
 ,(,-LRB-,
 ,15,CD,
 ,kg,NNS,
 ,),-RRB-,
 ,for,IN,
 ,a,DT,
 ,total,NN,
 ,of,IN,
 ,66,CD,
 ,lb,JJ,
 ,(,-LRB-,
 ,30,CD,
 ,kg,NNS,
 ,),-RRB-,
 ,.,.,
 ,Like,IN,
 ,the,DT,
 ,Lombardi,NNP,
 ,Trophy,NNP,
 ,",",",",
 ,the,DT,
 ,"""",``,
 ,50,CD,
 ,"""",'',
 ,will,MD,
 ,be,VB,
 ,designed,VBN,
 ,by,IN,
 ,Tiffany,NNP,
 ,&,CC,
 ,Co.,NNP,
Sentence: 33,In,IN,
 ,the,DT,
 ,United,NNP,
 ,States,NNP,
 ,",",",",
 ,the,DT,
 ,game,NN,
 ,was,VBD,
 ,televised,VBN,
 ,by,IN,
 ,CBS,NNP,
 ,",",",",
 ,as,IN,
 ,part,NN,
 ,of,IN,
 ,a,DT,
 ,cycle,NN,
 ,between,IN,
 ,the,DT,
 ,three,CD,
 ,main,JJ,
 ,broadcast,NN,
 ,television,NN,
 ,partners,NNS,
 ,of,IN,
 ,the,DT,
 ,NFL,NNP,
 ,.,.,
 ,The,DT,
 ,network,NN,
 ,'s,POS,
 ,lead,JJ,
 ,broadcast,NN,
 ,team,NN,
 ,of,IN,
 ,Jim,NNP,
 ,Nantz,NNP,
 ,and,CC,
 ,Phil,NNP,
 ,Simms,NNP,
 ,called,VBD,
 ,the,DT,
 ,contest,NN,
 ,",",",",
 ,with,IN,
 ,Tracy,NNP,
 ,Wolfson,NNP,
 ,and,CC,
 ,Evan,NNP,
 ,Washburn,NNP,
 ,on,IN,
 ,the,DT,
 ,sidelines,NNS,
 ,.,.,
 ,CBS,NNP,
 ,introduced,VBD,
 ,new,JJ,
 ,features,NNS,
 ,during,IN,
 ,the,DT,
 ,telecast,NN,
 ,",",",",
 ,including,VBG,
 ,pylon,NN,
 ,cameras,NNS,
 ,and,CC,
 ,microphones,NNS,
 ,along,RB,
 ,with,IN,
 ,EyeVision,NNP,
 ,360—an,CD,
 ,array,NN,
 ,of,IN,
 ,36,CD,
 ,cameras,NNS,
 ,along,IN,
 ,the,DT,
 ,upper,JJ,
 ,deck,NN,
 ,that,WDT,
 ,can,MD,
 ,be,VB,
 ,used,VBN,
 ,to,TO,
 ,provide,VB,
 ,a,DT,
 ,360-degree,CD,
 ,view,NN,
 ,of,IN,
 ,plays,NNS,
 ,and,CC,
 ,"""",``,
 ,bullet,NN,
 ,time,NN,
 ,"""",'',
 ,effects,NNS,
 ,.,.,
 ,(,-LRB-,
 ,An,DT,
 ,earlier,JJR,
 ,version,NN,
 ,of,IN,
 ,EyeVision,NNP,
 ,was,VBD,
 ,last,RB,
 ,used,VBN,
 ,in,IN,
 ,Super,NNP,
 ,Bowl,NNP,
 ,XXXV,NNP,
 ,;,:,
 ,for,IN,
 ,Super,NNP,
 ,Bowl,NNP,
 ,50,CD,
 ,",",",",
 ,the,DT,
 ,cameras,NNS,
 ,were,VBD,
 ,upgraded,VBN,
 ,to,IN,
 ,5,CD,
 ,K,NN,
 ,resolution,NN,
 ,.,.,
 ,),-RRB-,
Sentence: 34,On,IN,
 ,December,NNP,
 ,28,CD,
 ,",",",",
 ,2015,CD,
 ,",",",",
 ,ESPN,NNP,
 ,Deportes,NNPS,
 ,announced,VBD,
 ,that,IN,
 ,they,PRP,
 ,had,VBD,
 ,reached,VBN,
 ,an,DT,
 ,agreement,NN,
 ,with,IN,
 ,CBS,NNP,
 ,and,CC,
 ,the,DT,
 ,NFL,NNP,
 ,to,TO,
 ,be,VB,
 ,the,DT,
 ,exclusive,JJ,
 ,Spanish,JJ,
 ,-,HYPH,
 ,language,NN,
 ,broadcaster,NN,
 ,of,IN,
 ,the,DT,
 ,game,NN,
 ,",",",",
 ,marking,VBG,
 ,the,DT,
 ,third,JJ,
 ,dedicated,JJ,
 ,Spanish,JJ,
 ,-,HYPH,
 ,language,NN,
 ,broadcast,NN,
 ,of,IN,
 ,the,DT,
 ,Super,NNP,
 ,Bowl,NNP,
 ,.,.,
 ,Unlike,IN,
 ,NBC,NNP,
 ,and,CC,
 ,Fox,NNP,
 ,",",",",
 ,CBS,NNP,
 ,does,VBZ,
 ,not,RB,
 ,have,VB,
 ,a,DT,
 ,Spanish,JJ,
 ,-,HYPH,
 ,language,NN,
 ,outlet,NN,
 ,of,IN,
 ,its,PRP$,
 ,own,JJ,
 ,that,WDT,
 ,could,MD,
 ,broadcast,VB,
 ,the,DT,
 ,game,NN,
 ,(,-LRB-,
 ,though,IN,
 ,per,IN,
 ,league,NN,
 ,policy,NN,
 ,",",",",
 ,a,DT,
 ,separate,JJ,
 ,Spanish,JJ,
 ,play,NN,
 ,-,HYPH,
 ,by,IN,
 ,-,HYPH,
 ,play,NN,
 ,call,NN,
 ,was,VBD,
 ,carried,VBN,
 ,on,IN,
 ,CBS,NNP,
 ,'s,POS,
 ,second,JJ,
 ,audio,JJ,
 ,program,NN,
 ,channel,NN,
 ,for,IN,
 ,over,IN,
 ,-,HYPH,
 ,the,DT,
 ,-,HYPH,
 ,air,NN,
 ,viewers,NNS,
 ,),-RRB-,
 ,.,.,
 ,The,DT,
 ,game,NN,
 ,was,VBD,
 ,called,VBN,
 ,by,IN,
 ,ESPN,NNP,
 ,Deportes,NNPS,
 ,',POS,
 ,Monday,NNP,
 ,Night,NNP,
 ,Football,NNP,
 ,commentary,NN,
 ,crew,NN,
 ,of,IN,
 ,Alvaro,NNP,
 ,Martin,NNP,
 ,and,CC,
 ,Raul,NNP,
 ,Allegre,NNP,
 ,",",",",
 ,and,CC,
 ,sideline,NN,
 ,reporter,NN,
 ,John,NNP,
 ,Sutcliffe,NNP,
 ,.,.,
 ,ESPN,NNP,
 ,Deportes,NNPS,
 ,broadcast,VBD,
 ,pre,JJ,
 ,-,JJ,
 ,game,JJ,
 ,and,CC,
 ,post,JJ,
 ,-,JJ,
 ,game,JJ,
 ,coverage,NN,
 ,",",",",
 ,while,IN,
 ,Martin,NNP,
 ,",",",",
 ,Allegre,NNP,
 ,",",",",
 ,and,CC,
 ,Sutcliffe,NNP,
 ,contributed,VBD,
 ,English,NNP,
 ,-,HYPH,
 ,language,NN,
 ,reports,NNS,
 ,for,IN,
 ,ESPN,NNP,
 ,'s,POS,
 ,SportsCenter,NNP,
 ,and,CC,
 ,Mike,NNP,
 ,&,CC,
 ,Mike,NNP,
 ,.,.,
Sentence: 35,CBS,NNP,
 ,provided,VBD,
 ,digital,JJ,
 ,streams,NNS,
 ,of,IN,
 ,the,DT,
 ,game,NN,
 ,via,IN,
 ,CBSSports.com,NNP,
 ,",",",",
 ,and,CC,
 ,the,DT,
 ,CBS,NNP,
 ,Sports,NNPS,
 ,apps,NNS,
 ,on,IN,
 ,tablets,NNS,
 ,",",",",
 ,Windows,NNP,
 ,10,CD,
 ,",",",",
 ,Xbox,NNP,
 ,One,CD,
 ,and,CC,
 ,other,JJ,
 ,digital,JJ,
 ,media,NNS,
 ,players,NNS,
 ,(,-LRB-,
 ,such,JJ,
 ,as,IN,
 ,Chromecast,NNP,
 ,and,CC,
 ,Roku,NNP,
 ,),-RRB-,
 ,.,.,
 ,Due,IN,
 ,to,IN,
 ,Verizon,NNP,
 ,Communications,NNP,
 ,exclusivity,NN,
 ,",",",",
 ,streaming,VBG,
 ,on,IN,
 ,smartphones,NNS,
 ,was,VBD,
 ,only,RB,
 ,provided,VBN,
 ,to,IN,
 ,Verizon,NNP,
 ,Wireless,NNP,
 ,customers,NNS,
 ,via,IN,
 ,the,DT,
 ,NFL,NNP,
 ,Mobile,NNP,
 ,service,NN,
 ,.,.,
 ,The,DT,
